"Zeit","Ort"
1.003,1.3075
1.043,0.99107
1.1088,1.2858
0.9976,1.2296
1.1044,1.5897
1.127,1.3101
1.0729,0.967
1.0437,0.99902
1.1576,1.0309
0.95951,1.195
0.95503,1.0997
0.9405,0.76055
0.99891,0.89061
1.0508,1.2632
0.93829,0.86461
1.129,0.93706
1.1453,1.213
1.0467,1.0555
0.96886,1.2845
1.091,0.91508
1.0112,1.0231
0.92451,0.89611
0.97418,1.0979
1.1967,0.78109
0.93064,0.60476
1.0543,1.3362
0.95159,0.91856
0.87143,0.834
0.99493,1.1117
0.94425,0.92204
1.0843,0.69437
1.1591,0.77496
1.0054,0.86013
1.0209,1.235
1.0919,1.0684
0.8392,0.79184
0.99381,1.0227
1.163,1.4126
1.0892,0.89566
0.99207,1.1608
1.0954,0.92454
0.89193,1.1607
1.1258,0.77094
1.0233,0.84312
1.162,1.1191
1.0429,0.69758
0.79452,1.0848
1.0015,0.68505
1.0973,1.1563
1.0403,1.2378
0.92874,0.72421
1.1113,0.90859
0.99008,0.92319
0.8604,1.1031
1.1526,1.0286
0.88814,0.97671
0.96714,0.99947
1.1605,1.2492
1.03,1.1183
0.91252,1.0769
0.94509,0.88176
1.0051,0.96923
1.1142,1.1958
0.89131,1.1575
0.96267,0.96374
1.0583,1.2513
0.89923,1.0168
0.97213,0.90693
0.82602,0.83155
0.84562,1.0941
1.1144,1.0129
1.0412,0.7818
0.80861,1.1331
0.92928,1.0764
0.81366,1.1719
1.2268,0.59378
0.9503,1.0246
0.96346,0.84929
0.8915,0.93504
1.0059,1.1491
1.152,1.0465
0.89317,0.82204
1.0208,1.0735
0.73076,1.4033
1.184,0.78204
0.91533,0.98212
0.76887,0.67106
0.9694,1.0203
0.9031,1.146
1.0904,0.91169
0.86629,0.84373
1.1572,1.0654
0.97206,0.80654
0.98489,1.0501
1.0994,1.0993
1.0814,1.2575
0.88992,0.81607
1.1519,1.3228
0.81576,1.3025
0.98734,1.1356
1.0661,1.1267
1.0654,1.1792
